0.3,0.2,w
1.0,1.0,1.0,
156.8,103.2,149.6,
288.8,228.6,469.2,
154.2,150.6,166.2,
393.6,136.6,225.4,
755.6,466.8,523.6,
884.2,757.2,621.6,
898.2,758.4,510.2,
285.8,593.2,473.4,
58.6,356.4,270.0,
18.0,126.6,144.6,
8.8,56.2,93.0,
5.6,38.2,53.8,
3.4,21.0,54.0,
1.2,8.6,30.2,
0.8,4.8,9.8,
0.0,3.4,2.6,
0.0,2.0,1.4,
0.0,1.0,0.0,
0.0,0.0,0.0,
0.0,0.0,0.0,
,0.0,0.0,
,0.0,0.0,
,0.0,,
