0.3,0.2,0.1,0.05,w
12.3801960973,14.7350889359,20.211145618,24.5485044647,17.3303061543,
1.01980390272,1.26491106407,1.788854382,5.85149553533,1.46969384567,
1.01980390272,1.26491106407,1.788854382,5.85149553533,1.46969384567,
