0.3,0.2,0.1,0.05,w
11.9101020514,12.3266799469,17.1033370453,19.3180652708,14.1026334039,
0.489897948557,1.67332005307,1.49666295471,2.4819347292,1.8973665961,
0.489897948557,1.67332005307,1.49666295471,2.4819347292,1.8973665961,
