0.3,0.2,0.1,0.05,w
13.3303061543,15.713664655,21.8264075472,29.9336996448,18.6759001296,
1.46969384567,3.28633534503,3.77359245282,6.06630035524,3.12409987036,
1.46969384567,3.28633534503,3.77359245282,6.06630035524,3.12409987036,
