0.3,0.2,0.1,0.05,w
1.0,1.0,1.0,1.0,1.0,
156.8,103.4,54.2,29.2,149.0,
297.8,241.8,124.0,43.0,467.6,
197.4,204.2,159.8,72.8,195.0,
394.8,213.8,102.2,78.8,319.4,
700.4,361.2,110.0,78.6,427.6,
865.2,788.6,261.8,70.6,575.6,
934.2,676.8,454.2,116.0,543.4,
272.8,590.8,529.6,197.0,528.6,
73.4,418.8,506.8,227.2,273.4,
31.8,140.2,534.4,227.0,118.8,
11.0,62.0,348.0,285.6,88.6,
3.2,33.4,178.8,383.8,67.0,
1.6,13.0,119.6,337.8,59.6,
0.4,5.8,64.2,263.0,24.4,
0.0,3.0,25.0,188.0,7.0,
0.2,0.6,10.0,187.0,5.6,
0.0,0.4,6.8,176.6,4.0,
0.0,0.4,4.0,117.0,1.2,
0.0,0.2,1.6,67.4,0.4,
0.0,0.0,1.6,43.2,0.0,
0.0,0.0,0.6,31.6,0.0,
,0.0,0.2,22.6,0.0,
,0.0,0.0,15.4,0.0,
,0.0,0.0,7.8,0.0,
,,0.0,6.2,,
,,0.0,3.4,,
,,0.0,2.2,,
,,,2.0,,
,,,1.4,,
,,,0.2,,
,,,0.8,,
,,,0.4,,
,,,0.0,,
,,,0.0,,
,,,0.0,,
,,,0.0,,
,,,0.0,,
