0.3,0.2,0.1,0.05,w
9.6,11.1033370453,13.5857864376,17.0231802547,10.8202041029,
0.8,1.49666295471,1.41421356237,2.57681974535,0.979795897113,
0.8,1.49666295471,1.41421356237,2.57681974535,0.979795897113,
