0.3,0.2,0.1,0.05,w
12.5801960973,16.5857864376,21.2431902496,27.1643988786,17.7452763009,
1.01980390272,1.41421356237,2.75680975042,5.63560112144,1.8547236991,
1.01980390272,1.41421356237,2.75680975042,5.63560112144,1.8547236991,
