0.3,0.2,0.1,0.05,w
11.367544468,12.966969722,18.211145618,14.7061669885,12.4848326194,
0.632455532034,1.83303027798,1.788854382,7.29383301152,2.31516738056,
0.632455532034,1.83303027798,1.788854382,7.29383301152,2.31516738056,
