0.3,0.2,0.1,0.05,w
8.07735045483,13.6,21.6533598939,26.0286446891,14.4848326194,
3.32264954517,0.8,3.34664010614,5.57135531087,2.31516738056,
3.32264954517,0.8,3.34664010614,5.57135531087,2.31516738056,
