0.3,0.2,0.1,0.05,w
11.4516685226,13.9668498224,17.5408739718,27.633809621,13.9751923191,
0.748331477355,3.03315017762,2.0591260282,1.16619037897,1.62480768093,
0.748331477355,3.03315017762,2.0591260282,1.16619037897,1.62480768093,
