0.3,0.2,0.1,0.05,w
13.9101020514,15.0676192421,16.9316153485,27.1033370453,17.033809621,
0.489897948557,2.33238075794,6.46838465152,1.49666295471,1.16619037897,
0.489897948557,2.33238075794,6.46838465152,1.49666295471,1.16619037897,
