0.3,0.2,0.1,0.05,w
1.0,1.0,1.0,1.0,1.0,
220.4,140.6,71.4,36.4,169.6,
506.6,516.2,336.2,156.6,127.6,
336.6,327.0,243.2,286.8,247.2,
773.4,622.6,140.6,155.6,161.2,
748.4,672.0,330.6,124.0,251.8,
474.4,677.2,437.8,204.4,375.2,
477.0,411.4,388.8,254.6,555.4,
209.8,219.8,431.2,307.6,589.2,
102.6,154.6,423.0,284.0,518.4,
69.4,80.8,336.4,201.6,382.2,
31.4,39.6,229.0,188.4,193.2,
5.6,30.2,145.4,225.6,103.2,
2.2,29.2,106.0,254.4,75.0,
0.2,11.8,57.2,243.4,47.4,
0.4,7.4,41.4,176.0,24.8,
0.2,3.4,34.6,117.2,33.2,
0.0,1.4,28.2,85.6,31.4,
0.0,0.4,16.0,60.4,13.8,
0.0,0.2,9.4,39.8,7.8,
0.0,0.0,5.6,29.2,1.8,
0.0,0.2,8.4,20.0,1.0,
,0.2,12.4,13.4,0.4,
,0.0,9.2,15.2,0.0,
,0.0,4.2,9.0,0.4,
,0.0,1.4,8.0,0.2,
,0.0,2.2,6.2,0.0,
,0.0,1.0,3.2,0.0,
,,0.2,3.8,0.0,
,,0.2,4.4,0.0,
,,0.0,5.0,0.0,
,,0.2,9.8,,
,,0.0,4.6,,
,,0.0,4.2,,
,,0.0,3.4,,
,,0.0,1.2,,
,,0.0,0.8,,
,,,1.0,,
,,,0.2,,
,,,0.4,,
,,,0.2,,
,,,0.0,,
,,,0.0,,
,,,0.2,,
,,,0.2,,
,,,0.0,,
,,,0.2,,
,,,0.0,,
,,,0.0,,
,,,0.0,,
,,,0.0,,
,,,0.0,,
