authority_score,betweenness,closeness
5.70750682641e-10,3013.0,1.87249317363,
6.08424652114e-10,3910.0,1.61715430998,
2.07708170373e-10,3815.0,2.16981207448,
1.80968954027e-10,149.0,2.52071778904,
1.96668828135e-10,44.0,2.05351613425,
4.44612782711e-10,0.0,1.45680137144,
4.44612782711e-10,0.0,1.45680137144,
9.4468853689e-11,0.0,2.51641438666,
4.42738777955e-10,0.0,1.45682994935,
4.44014018187e-10,0.0,1.45680137144,
2.68323638778e-10,0.0,1.94874957471,
3.83207814079e-10,0.0,1.61415367862,
3.65267167015e-10,0.0,1.58659297489,
5.7513050506e-10,962.0,1.680208293,
1.27072594026e-08,0.0,2.64381737076,
6.38649315122e-08,0.0,1.49910195966,
4.33953568102e-10,0.0,1.47567250363,
8.59397044643e-10,81.0,2.25294057409,
2.12863172054e-10,5.0,1.9809310171,
7.14397206311e-10,72.25,2.35537303603,
4.31535632547e-10,0.0,1.47567250363,
4.20642774987e-08,0.0,1.66876356735,
4.18114171414e-10,1240.0,2.28286029406,
6.26571699625e-10,277.0,2.1384004947,
2.32110877915e-10,0.0,2.16510452865,
5.76064501745e-10,12.0,2.0266385498,
4.30015530388e-10,0.0,1.47572311968,
2.96930537477e-10,3.0,1.8298535151,
6.50247648535e-08,1465.0,1.57014311189,
3.84747745267e-10,0.0,1.54024590033,
3.64921630976e-10,0.0,1.61554431914,
7.59732941233e-17,306069.0,1.51027481241,
9.49666176542e-18,3.0,0.967524351655,
0.0,79.0,1.00280711847,
0.0,0.0,1.17231973803,
0.0,3.0,1.15296475986,
0.0,15540.0,1.22094842462,
4.74833088271e-18,7.0,1.20291168179,
0.0,18973.0,1.78858049757,
0.0,11.0,1.0011970823,
-0.0,0.0,0.93045625883,
1.32953264716e-16,177.0,1.38606579149,
6.72173719756e-14,757726.0,2.38957720688,
0.0,126.0,1.39540097345,
0.0,196.0,1.19513633529,
-0.0,37.0,1.05150327723,
0.0,0.0,1.1723457674,
5.69799705925e-17,34135.0,1.69945064483,
0.0,11.0,1.25064232696,
0.0,18.0,1.27059963665,
-0.0,0.0,1.03028424319,
0.0,0.0,1.1343271574,
2.18423220605e-16,31.0,1.20913205803,
-0.0,0.0,1.04113846795,
0.0,11541.0,1.66406002125,
0.0,0.0,1.01451001349,
0.0,0.0,1.08903420322,
7.59732941233e-17,30624.0,1.54532828237,
0.0,0.0,1.07521464655,
0.0,1.0,1.13492225874,
0.0,41.0,1.10421193764,
0.0,0.0,1.28562886711,
0.0,3843.0,1.24189646443,
9.49666176542e-17,15255.0,1.47769311421,
0.0,38.0,1.20162662229,
0.0,109.0,1.25045359314,
0.0,7.0,1.09879729294,
0.0,3.0,1.31853098928,
0.0,28.0,1.00238406744,
-0.0,0.0,1.17230049189,
-0.0,0.0,0.901293139144,
-0.0,0.0,1.02515362147,
0.0,21.0,1.23466332807,
2.18423220605e-16,0.0,1.33743185521,
0.0,8.0,1.12558262749,
0.0,0.0,0.962441558697,
0.0,0.0,1.07526286827,
4.74833088271e-18,92.0,1.24776705114,
-0.0,30473.0,1.6205502085,
0.0,230.0,1.25050860837,
0.0,33.0,1.12544250653,
0.0,1.0,1.05230211335,
0.0,5.0,0.970861657008,
0.0,49.0,1.15033328037,
0.0,135.0,1.1740210483,
0.0,14.0,1.04172099144,
0.0,60.0,1.23106445292,
0.0,0.0,1.3312235026,
-0.0,3921.0,1.39542814178,
3.79866470617e-17,26573.0,1.6371096961,
0.0,0.0,1.15267829468,
1.70939911777e-16,83.0,1.29627285954,
0.0,25.0,1.16414829077,
0.0,0.0,1.39533873713,
0.0,250.0,1.39555846311,
0.0,10.0,1.103637819,
0.0,0.0,0.896803076191,
2.13674889722e-16,193.0,1.21957833273,
0.0,1.0,1.00561894312,
0.0,4.0,1.10439954796,
0.0,118.0,1.17942329224,
0.0,3927.0,1.2861006798,
0.0,2.0,1.11293970169,
0.0,3862.0,1.16107054763,
0.0,0.0,1.01242193453,
0.0,66.0,1.17367207417,
0.0,0.0,1.08917482182,
0.0,2.0,1.07627092022,
0.0,0.0,0.979391297507,
0.0,0.0,1.07656777155,
0.0,22.0,0.99160868854,
0.0,0.0,1.1723735737,
0.0,3812.0,1.29431029678,
2.18423220605e-16,2.0,1.43220975753,
0.0,249.0,1.23985704251,
0.0,7814.75,1.08405033902,
1.13959941185e-16,7.0,1.54008101692,
-0.0,2.0,0.902287738967,
1.89933235308e-16,3849.0,1.27989989018,
0.0,0.0,1.39533873713,
1.7568824266e-16,0.0,1.45382248689,
0.0,23.0,1.08937620894,
0.0,9.0,1.15159715359,
0.0,7.0,1.03128345456,
0.0,3.0,1.32759720762,
0.0,3.0,1.02648634641,
0.0,28.0,1.19563733927,
0.0,3.0,1.03107245555,
1.89933235308e-17,0.0,1.0725853212,
0.0,0.0,1.33131234209,
0.0,85.0,1.15294800121,
0.0,5.0,1.23558548025,
0.0,127.0,1.2861034908,
0.0,0.0,1.08912102785,
0.0,98.0,1.3620828848,
0.0,0.0,1.19472232096,
0.0,39.0,1.33087668115,
0.0,7.0,1.07479340158,
0.0,0.0,1.0759647621,
0.0,25.0,1.1112105184,
0.0,3888.0,1.19517110736,
0.0,4.0,1.00885999153,
4.51091433857e-17,26690.0,1.9676892643,
0.0,56.0,1.15266419454,
1.70939911777e-16,0.0,1.31461556681,
0.0,0.0,1.24982904096,
3.79866470617e-17,98957.0,1.90009909928,
1.99429897074e-16,354.0,1.28570715026,
9.49666176542e-17,7677.0,1.48648365915,
0.0,0.0,1.06380006305,
0.0,0.0,1.01162491032,
0.0,1.0,1.15263342099,
0.0,0.0,1.03048675767,
1.0446327942e-16,1.0,1.51582192503,
1.80436573543e-16,0.0,1.35336499223,
0.0,11.0,1.26703501803,
0.0,13.0,1.1745615529,
0.0,0.0,0.963384575688,
-0.0,4.0,1.0142156105,
0.0,0.0,1.19403872651,
0.0,6.0,1.11294079834,
0.0,4000.0,1.31601213067,
1.32953264716e-16,3799.0,1.35390660945,
-0.0,47.0,1.35202994434,
0.0,11.0,1.21969923804,
-0.0,38.25,1.08347538477,
1.70939911777e-16,3.0,1.3675307045,
0.0,1.0,0.988672495253,
1.32953264716e-16,266.0,1.51589375918,
0.0,28.0,1.11913040723,
0.0,7.0,1.01898176985,
7.59732941233e-17,3835.0,1.44850877185,
0.0,59.0,1.03780144042,
1.13959941185e-16,3796.0,1.50418869108,
0.0,26.0,1.12607283324,
0.0,0.0,1.35596691017,
0.0,16.0,1.21230745067,
0.0,0.0,0.885320031636,
0.0,8.0,1.01255013876,
0.0,120.0,1.10369854736,
0.0,10.0,1.30615808137,
0.0,0.0,0.993834472999,
0.0,0.0,1.06319383225,
1.51946588247e-16,5.0,1.35547571772,
-0.0,0.0,1.39533873713,
-0.0,0.0,1.05100301688,
-0.0,5.0,1.08947132021,
0.0,0.0,1.07613915802,
0.0,20.0,1.247611872,
0.0,170.0,1.28690611053,
0.0,0.0,0.999978836805,
0.0,51.0,1.15006000087,
0.0,12.0,1.19645873802,
0.0,4020.0,1.26430085201,
0.0,151.0,1.28618016835,
0.0,0.0,1.28562886711,
-0.0,4.0,1.0931533305,
0.0,7821.0,1.33137035233,
0.0,0.0,1.28562886711,
2.65906529432e-16,138.0,1.32330126787,
8.1732544651e-13,4692.0,1.96695806648,
1.18708272068e-16,0.0,1.55327342008,
4.45156020254e-17,3960.0,1.97042899751,
1.85184904426e-16,0.0,1.2907929587,
7.47136759001e-11,2.0,1.91958554211,
1.94681566191e-16,0.0,1.25339310411,
1.18708272068e-16,0.0,1.55483225682,
1.81065727385e-13,0.0,1.64631110042,
1.16334106626e-16,0.0,1.55334734676,
1.59069084571e-16,0.0,1.36946876533,
1.81065727385e-13,0.0,1.64631110042,
1.47198257364e-16,0.0,1.42310660652,
1.49572422805e-16,0.0,1.42024911539,
8.33332069915e-16,0.0,1.61949334637,
1.49572422805e-16,0.0,1.42019986951,
1.35327430157e-16,0.0,1.48018459357,
1.49572422805e-16,0.0,1.42019986951,
1.94681566191e-16,0.0,1.25339310411,
9.61537003748e-17,0.0,1.64632052139,
1.89933235308e-16,0.0,1.28781987865,
1.32953264716e-16,0.0,1.48019245314,
1.56694919129e-16,3.0,1.46478631284,
1.56694919129e-16,0.0,1.42020190389,
1.63817415453e-16,0.0,1.37050718573,
9.49666176542e-17,0.0,1.64633703184,
1.7568824266e-16,0.0,1.34563605264,
1.66191580895e-16,0.0,1.36956340375,
1.35327430157e-16,0.0,1.48018459357,
1.7568824266e-16,0.0,1.3262119254,
2.18423220605e-16,0.0,1.21309640632,
1.42449926481e-16,0.0,1.42614081134,
9.61537003748e-17,3791.0,1.64829738518,
9.61537003748e-17,0.0,1.64637727591,
1.35327430157e-16,0.0,1.48024951653,
6.79303402774e-08,0.0,2.29055662272,
5.16660054638e-07,7700.0,2.35225118806,
3.12615039433e-08,0.0,2.22299176984,
4.77193113302e-09,0.0,3.34205344693,
2.48026639018e-08,7753.0,2.72994068712,
2.85465534536e-08,0.0,2.27648851797,
3.77364972415e-08,0.0,2.12947213415,
2.82602262144e-08,0.0,2.2859499995,
4.70754166867e-09,0.0,3.34205344693,
1.72783338517e-08,60.0,2.62785617901,
4.59940376985e-07,21.0,1.88423491111,
2.18944247592e-08,9730.0,2.80842014003,
3.7737478746e-06,3183.0,3.05334432829,
2.68714402383e-08,7250.0,2.77062584825,
7.45856604009e-09,0.0,3.13544980428,
1.1079407438e-08,7835.0,2.89303779651,
4.94835349873e-08,839.0,2.39419707965,
1.71625867195e-08,16.0,2.6340544583,
4.91052015438e-08,4867.0,2.42552183258,
7.34433813937e-06,103.0,2.40518628791,
6.00829385376e-08,5304.0,2.82411976758,
2.64588150899e-08,0.0,2.35485300441,
9.25431456731e-08,5729.0,2.74187851224,
9.45846752638e-06,1195.0,2.10122421215,
3.27675317037e-07,2921.0,2.34424078301,
3.21859394316e-08,0.0,2.93906499826,
3.11351821406e-08,26.0,2.1453753984,
1.01988570856e-05,0.0,2.04687107254,
1.03137038097e-07,11381.0,2.51449466091,
8.87084445401e-07,7111.0,2.33622517643,
1.15980598805e-08,0.0,2.88829285049,
7.64400050492e-09,0.0,3.13550985565,
5.99325262301e-08,0.0,2.15846901986,
1.58277003815e-08,8.0,2.6632154882,
2.99300530845e-07,152.0,2.13828589056,
2.22813170169e-08,2.0,2.43124650532,
8.74236750995e-07,805.0,2.28544379536,
9.76705165937e-09,7410.0,3.00517594602,
3.26508624067e-08,0.0,2.23663907846,
9.52268343062e-09,0.0,2.99559194467,
2.54486083783e-08,0.0,2.36150177679,
1.6968885508e-08,0.0,2.60468277303,
1.70254215096e-08,3073.0,2.61169770125,
3.55802009855e-08,6.0,2.11519731003,
4.44334354833e-08,8.0,1.96845354926,
1.33135530109e-08,7.0,2.77051567907,
2.84061570663e-08,0.0,2.23569467754,
6.22972094683e-09,0.0,3.22647292777,
1.66892982057e-06,153.0,2.0623227962,
1.13854195606e-06,2588.0,2.880754353,
3.02404417877e-08,0.0,2.23118553508,
2.10800895599e-08,0.0,2.46681209933,
2.24889961085e-08,0.0,2.84287599383,
8.54620534623e-06,23.0,2.53747845514,
8.68348984499e-07,0.0,1.83741098284,
7.0500301836e-07,225.0,2.43066701361,
3.92283411905e-08,6.0,2.04644215521,
2.67223461528e-08,0.0,2.84250457023,
1.21307870691e-08,3678.0,2.84574189071,
4.58908525899e-08,174.0,2.22037965842,
2.26951804351e-08,0.0,2.44329701682,
1.65767551338e-07,1.0,2.13413470073,
5.87812187106e-07,61.0,2.43898248889,
5.11955004972e-08,7627.0,2.96331294279,
4.4003237541e-08,3560.0,2.45507958755,
2.77736406843e-08,0.0,2.32347069909,
2.18439295604e-08,152.0,2.41276339106,
1.67102292619e-08,0.0,2.63228912226,
8.68037187631e-07,0.0,1.68778982948,
1.2069516496e-06,22.0,2.34407520731,
7.97847424568e-08,7788.0,2.26821601285,
2.74280053584e-08,0.0,2.30772703794,
1.75735014717e-08,0.0,2.66169855521,
2.75419076073e-08,0.0,2.27685607251,
6.44173373509e-08,13.0,2.50840576537,
1.87660925249e-07,7047.0,2.58434978362,
1.2931838998e-08,0.0,2.8008005134,
4.14067196733e-08,0.0,2.07820436551,
2.33899734842e-08,0.0,2.4435800534,
2.22447874997e-08,0.0,2.40580597358,
9.326599477e-07,398.0,2.40751928581,
1.22276237124e-08,0.0,2.84250457023,
1.22235250846e-06,11.0,2.54247154284,
3.750279978e-08,0.0,2.11937454246,
3.69812066069e-07,2.0,2.08740810355,
2.59537327597e-07,0.0,1.98541279144,
3.39920549033e-08,0.0,2.17433290215,
9.48718374085e-09,0.0,2.99575784108,
1.29811277077e-08,0.0,2.80079606002,
8.36481440259e-09,6705.0,3.06764380977,
3.37532712197e-08,0.0,2.18632276362,
2.88249698026e-08,0.0,2.2645892426,
4.30524200367e-08,33440.0,3.08254344079,
8.23274090482e-08,2311.0,2.60588694834,
2.6571987055e-08,0.0,2.32544435418,
1.5915300401e-06,45.0,2.47469577179,
2.53861977987e-08,21.0,2.39822701002,
3.60768828896e-07,1984.0,2.76433263714,
6.20166930489e-09,0.0,3.22769250259,
6.03737887861e-07,0.0,1.78255531697,
2.61881941564e-08,3863.0,2.89056440111,
6.58608858992e-07,39.0,1.95640727217,
1.60789191317e-08,0.0,2.63251445323,
3.44566412644e-08,10814.0,2.36395672692,
6.14904603353e-09,0.0,3.226297373,
7.12436312997e-07,45.0,2.5134340906,
9.79195334583e-07,2.0,1.98712083527,
1.54838141792e-08,0.0,2.69307334476,
1.05546460265e-06,0.0,1.95429020181,
1.64592351411e-08,34.0,2.63880082038,
1.92091786167e-08,227.0,2.94897259765,
3.98427224433e-08,5.0,2.03172913805,
2.65060520458e-08,2.0,2.2540561615,
2.57711450688e-08,1.0,2.32070353283,
3.2850802493e-08,5433.0,2.58242128537,
3.09293413182e-06,219.0,3.11544136807,
5.67040371837e-08,69.0,2.37755287812,
3.02487139879e-08,0.0,2.24913513913,
1.14270379888e-08,0.0,2.88829285049,
1.24646367141e-06,12.0,2.41895410722,
3.71526933403e-08,0.0,2.09135442021,
4.26078359719e-08,1.0,2.08985885937,
4.1777018713e-08,36.0,2.54773216591,
4.36697641245e-08,18.0,2.45170047963,
6.79578591958e-09,15911.0,3.23597484574,
1.17475274174e-08,87.0,2.90111962647,
5.45952842022e-07,0.0,2.18085912865,
2.8371924706e-08,32750.0,3.03110249158,
8.98796945175e-07,10.0,2.16996123865,
4.72435143426e-09,0.0,3.34205344693,
7.80217238021e-06,0.0,2.14303429047,
4.1724345872e-06,96381.0,3.34686850775,
2.48641227782e-08,11264.0,2.87434167697,
1.59720142427e-08,0.0,3.226297373,
5.02518484094e-08,207.0,2.31114188331,
6.53912741554e-08,0.0,2.60448442111,
5.23130173642e-09,0.0,3.34206589414,
2.60112944293e-08,21.0,2.41131475199,
4.31858296255e-08,0.0,2.01750172805,
2.79894755707e-08,0.0,2.23769413017,
8.02251159535e-09,7478.0,3.13679898617,
7.23075399184e-08,49.0,2.39155943896,
2.6753058752e-07,0.0,1.95308599288,
3.28109302932e-08,0.0,2.11220942623,
1.59399419635e-08,13744.0,2.6705098864,
2.68690023265e-08,0.0,2.7626210076,
2.52915547323e-08,0.0,2.3699252089,
2.56691169946e-08,1.0,2.76278997764,
4.72123056292e-09,0.0,3.34205344693,
6.158053176e-07,6.0,1.99381086009,
1.06532810656e-06,74.0,2.68335299808,
5.41246025189e-07,4114.0,2.82031769312,
1.37272860921e-08,0.0,2.80097351929,
3.35046545786e-08,272.0,2.21013995728,
3.87556602167e-08,271.0,2.18456897219,
1.50275647238e-08,23.0,2.96995248966,
2.5406186682e-07,282.0,2.29847530322,
3.23727451503e-08,2780.0,2.69567320058,
2.83493784496e-07,33.0,1.99683982808,
7.31232362886e-09,6055.0,3.14156210654,
6.97861755834e-08,15092.0,2.99699623304,
1.48901993334e-06,0.0,2.3045923898,
3.8052281663e-08,110.0,2.30054470998,
1.2579190487e-08,0.0,2.84250457023,
3.0608340964e-08,26.0,2.53405575016,
7.0391258949e-08,2.0,2.48671794523,
2.21812827811e-08,6820.0,2.4508204138,
2.8812872099e-09,0.0,3.50506704877,
4.48652219322e-08,542.0,2.10125561974,
5.10185986239e-08,0.0,1.9262229965,
1.38948350707e-07,534.0,2.18078177353,
7.65373046168e-08,17.0,2.50884986356,
5.22320168032e-08,60423.0,3.03130744802,
4.80540683013e-09,0.0,3.34205344693,
2.24933189652e-08,0.0,2.40538742789,
1.24216922738e-08,2902.0,2.85968686844,
1.12968202395e-05,15683.0,3.10753975755,
4.88931486725e-07,417.0,2.35688395712,
1.38909904034e-06,18.0,2.17274708972,
1.9499872954e-05,185.0,3.08435383992,
1.54195239432e-06,0.0,1.69073230275,
1.03445748909e-06,0.0,1.65895039965,
4.02155730081e-08,9204.0,2.29279872198,
2.62325083579e-08,1.0,2.33893550955,
4.24859237351e-08,0.0,2.02701728697,
6.13595562337e-07,6.0,1.94745003078,
8.89010369547e-08,3876.0,2.66443703777,
2.45173701416e-08,263462.0,2.88114243855,
1.22878111064e-06,34029.0,2.76739892135,
9.96969967835e-09,0.0,2.99581199446,
2.72067622797e-08,6.0,2.70390049172,
1.51818105108e-08,0.0,2.69296340733,
1.42720980106e-08,0.0,2.72638805718,
5.05778438316e-08,7864.0,2.62037665463,
3.69205665108e-07,528.0,2.27371990326,
1.12470667944e-08,0.0,2.88965987418,
1.27520141424e-08,3.0,2.80167193879,
2.21913649501e-08,3341.5,2.46010504399,
2.93561023877e-08,0.0,2.24881282109,
4.12540107785e-08,0.0,2.46752385981,
4.18500438634e-08,0.0,2.0341708629,
4.54581220399e-08,0.0,1.96909758435,
8.82165979354e-07,0.0,1.77544274719,
3.90235376454e-08,0.0,2.08129376444,
1.0431917121e-08,28.0,2.94334752206,
6.19045396885e-08,82.0,2.0359210597,
6.14904603353e-09,0.0,3.226297373,
2.16941329499e-08,10976.0,2.49994308896,
1.07206734869e-06,1.0,1.77812307395,
3.51333733628e-08,0.0,2.16273521774,
3.9164197698e-08,0.0,2.86622663433,
4.4635934728e-07,10427.0,2.71315431378,
2.67359086916e-08,0.0,2.88829285049,
2.68953153853e-07,0.0,2.05354014908,
3.50874316851e-08,0.0,2.12420185095,
5.85966241529e-08,6165.0,2.65300902781,
3.04872358105e-08,0.0,2.24881282109,
1.836280669e-07,12.0,2.35623199773,
9.18713960866e-07,2.0,2.75239998499,
2.9031081342e-08,0.0,2.26246169858,
3.85491129326e-08,60.0,2.0946832492,
2.15172523919e-08,19.0,2.45022830292,
3.80573414084e-08,3924.0,2.54567398354,
4.99202854211e-07,122.0,2.34453921707,
1.12368809436e-06,130.0,2.09576252161,
8.01427000528e-07,0.0,1.85801885166,
9.79612459049e-06,65.0,2.41091398603,
1.88971236197e-08,0.0,2.50878316238,
7.82052688781e-07,3874.0,2.48683975376,
4.3839819954e-08,0.0,2.07628841103,
3.37365621491e-07,16.0,1.96642600111,
2.51729942853e-08,0.0,2.31142206448,
1.06199582519e-06,0.0,1.74156455823,
1.8141083028e-08,7742.0,3.06115987119,
1.27931686004e-08,0.0,2.8012064834,
6.42642131329e-07,18.0,2.16279568542,
5.64484489767e-08,0.0,3.01121912764,
2.55054863928e-08,0.0,2.35309720316,
1.47506296403e-08,0.0,2.69376726023,
2.14572403746e-08,1.0,2.44619944969,
4.26283019285e-08,0.0,2.89521254221,
1.78298792738e-08,0.0,2.57821637092,
2.79435455264e-08,0.0,2.29226168188,
1.65068382313e-08,5571.0,2.71878029462,
3.31918714441e-08,0.0,2.50621769337,
1.36233509505e-06,8988.0,2.89129748899,
7.46998728821e-09,26175.0,3.14080031464,
4.47973019402e-08,146.0,2.22253118386,
1.13226681715e-06,0.0,1.79612111545,
2.21019451583e-07,0.0,2.69352564892,
1.68202683259e-08,14415.0,3.06809110392,
1.92842576671e-08,2717.0,2.61719456292,
9.79673157145e-07,0.0,1.64929392235,
1.10901554796e-08,4.0,2.88972920454,
4.03405249364e-08,10366.0,2.6272794356,
5.2447546524e-07,3.0,1.76690692392,
3.76036867899e-08,0.0,3.13544980428,
4.4577656974e-08,0.0,1.97529043914,
3.98090533965e-08,290.0,2.16121620805,
5.458076555e-07,11.0,2.12440225495,
2.72966922934e-07,7501.0,2.56208815693,
1.16222991861e-08,3.0,2.94056588116,
7.12900001943e-07,0.0,1.75426351356,
1.95637425748e-07,2.0,2.39234471019,
3.21620839216e-06,22057.0,3.12707760695,
3.8885715822e-08,13.0,2.05423995803,
2.38260897176e-08,0.0,2.37056520428,
8.40135605184e-09,2806.0,3.06149563317,
1.83002522549e-08,46.0,2.56078823678,
2.62047536422e-08,191.0,2.25961365782,
8.64907883793e-06,4295.0,3.03239521229,
8.920097982e-07,401.0,2.31909308358,
4.85335070225e-06,23591.0,3.19652932964,
1.8746603468e-08,0.0,2.57801572708,
1.23331278969e-06,0.0,1.71668651325,
2.88961312023e-09,10314.0,3.50609929902,
1.53156252699e-08,91.0,2.67599495173,
4.81702799556e-08,0.0,2.73761366185,
7.47798858662e-08,0.0,2.14122601475,
2.79628586234e-07,38.0,2.19843167801,
6.57879146291e-07,0.0,1.81273698902,
1.06210752385e-05,3.0,2.82015635673,
3.80355275384e-08,0.0,2.28692467979,
1.40030719938e-06,10.0,2.32475121495,
1.62697895289e-06,0.0,1.67041871026,
1.78890020047e-08,0.0,2.604394894,
3.29706891013e-08,3939.0,2.53016846678,
2.63466688591e-08,0.0,2.30585239641,
2.7729723201e-08,10646.0,2.69823975316,
3.24115468151e-08,1.0,2.2825904859,
9.12675490667e-07,2.0,1.7922592764,
5.89892695025e-08,368.0,2.36719824981,
1.10617796632e-08,10938.0,3.01959684256,
6.13451005961e-09,0.0,3.22671179381,
6.12784725921e-07,10.0,2.10886929589,
1.08067544592e-05,2510.0,2.41542074197,
2.78255514722e-06,8614.0,2.77025890864,
6.43724811739e-07,0.0,1.84302898558,
1.80896548238e-06,20.0,2.21784107171,
6.24140584483e-09,5613.0,3.22718222263,
3.48629362135e-07,9.0,2.01965075439,
3.72932007293e-08,10444.0,2.89171976001,
1.97048801942e-08,0.0,2.93893932724,
6.16053146151e-08,0.0,2.13779309768,
7.0332270991e-07,2.0,1.74826727312,
3.43433820325e-07,18.0,2.17111184497,
4.72441419888e-09,0.0,3.34205344693,
5.27281477092e-07,0.0,1.88850844387,
6.35980699795e-08,90.0,2.49325167372,
1.55326171848e-06,0.0,1.95329786521,
2.23886579463e-08,3916.0,2.40716704788,
1.88307875e-08,1.0,2.53076360021,
8.0220253751e-07,24.0,2.26428372066,
3.18426733756e-08,27.0,2.28622719464,
2.93282489636e-08,0.0,2.25689747049,
7.58682792208e-08,16959.0,3.06997965911,
1.28939151523e-08,3470.0,2.80542223686,
4.1586332305e-07,6.0,2.06351678972,
2.14099228727e-08,7819.0,2.89191594884,
4.27755841886e-08,21.0,2.02679515274,
1.2456979346e-06,177.0,2.11189724907,
2.02963632077e-08,8004.0,2.56375888811,
2.87431030452e-09,0.0,3.50506704877,
2.50364701998e-08,0.0,2.3370767297,
3.74050385607e-08,4774.0,2.53209566271,
5.35302095549e-08,90.0,2.16758359562,
2.04733198815e-08,0.0,2.46381636433,
3.51859443752e-08,5.0,2.23128097813,
1.14407300693e-06,0.0,1.99563321492,
4.86881675892e-08,37.0,2.12437332837,
2.55909738035e-08,0.0,2.35869432076,
2.8749730344e-09,0.0,3.5062669078,
1.58781700154e-08,0.0,2.66198371552,
6.29960210727e-08,174.0,2.27626554042,
3.01185920959e-08,0.0,2.16733540072,
6.90222464852e-08,19038.0,2.70996861636,
8.95459851355e-07,30.0,2.15670169077,
2.08431128536e-08,8853.0,2.89205998351,
9.2585454099e-09,0.0,2.99856879814,
1.88582566226e-08,0.0,2.53015543296,
6.29527280443e-07,0.0,1.80085495064,
1.07427534523e-06,38.0,2.15603771653,
1.33588681986e-08,35.0,2.76756791686,
3.30859709968e-08,3810.0,2.22672510769,
2.54721394253e-08,664.0,2.29937266757,
2.18972069725e-08,1474.5,2.45117460262,
1.03401964148e-08,6662.0,2.94206161894,
1.60705844387e-08,0.0,2.66167762931,
9.74349243469e-07,1.0,1.63295920875,
1.45019793668e-08,0.0,2.76233618236,
4.77488106325e-09,0.0,3.34205344693,
4.80540683013e-09,0.0,3.34205344693,
1.05213627404e-08,0.0,3.06209389588,
1.4300309664e-06,7.0,1.9813332772,
9.28131151755e-07,0.0,1.71831298402,
4.10523860224e-08,0.0,2.04321587037,
4.51627195248e-08,0.0,2.1854644869,
3.252571536e-08,0.0,2.14002188131,
2.94229681553e-08,0.0,2.22261775941,
4.54334501685e-08,34.0,2.14443359887,
7.31623733968e-09,12144.0,3.50621237888,
8.67260087565e-09,7788.0,3.06350522825,
7.3692814841e-09,0.0,3.13566196434,
2.30172375555e-07,114.0,2.33286919219,
2.67888711802e-08,3540.0,2.72698095176,
1.2120449079e-06,0.0,1.6719544975,
1.24442743146e-08,16278.0,2.81631096366,
1.35079160213e-06,0.0,1.69531024008,
2.89973543276e-09,0.0,3.50506704877,
5.8758215057e-07,0.0,1.77473521552,
8.84588668444e-07,19.0,2.17991044657,
4.12900331265e-08,980.0,2.32008831674,
6.29634594316e-08,3125.0,2.47814049689,
3.68219021039e-08,1.0,2.03025356869,
3.37921058664e-09,3951.0,3.50520342849,
6.75682169898e-08,0.0,2.28473571199,
1.53009633131e-07,102.0,2.25651209099,
3.53840236001e-08,0.0,2.15154247671,
4.70492941423e-07,354.0,2.45061528462,
3.23620462634e-08,6.0,2.22608146508,
4.62086171224e-08,10.0,2.13986315444,
2.48567431902e-07,2937.0,2.31889286865,
4.20575832639e-08,2.0,2.12478144366,
2.33228281463e-07,0.0,2.04337835691,
2.11934225314e-08,1.0,2.46485645516,
5.21041743095e-07,0.0,1.95586788946,
5.69204371291e-07,0.0,1.79356888488,
1.82106306727e-06,0.0,3.41303780425,
7.10089022918e-07,24.0,1.86629793733,
1.02309464998e-06,0.0,1.69919836873,
4.17187371679e-08,0.0,2.04374976512,
3.84768337886e-07,0.0,2.11144097064,
2.17590877897e-08,3014.0,2.4948113678,
7.34154694875e-09,0.0,3.13587941099,
2.17829943156e-08,22.0,2.43079326588,
3.11078474218e-08,0.0,3.06028816178,
4.99745448602e-08,0.0,2.38466437377,
2.5496306929e-08,0.0,2.32127811264,
5.96916847719e-08,0.0,2.32160897003,
2.13986343309e-08,8.0,3.06174574246,
9.46189667738e-07,0.0,1.7246349439,
3.54637346663e-08,22.0,2.26140634324,
2.7369231155e-08,0.0,2.2303673418,
1.13066073978e-06,378.0,2.50678402274,
2.22617513771e-08,3357.0,2.41221690223,
4.82661145918e-08,0.0,2.32125320435,
1.87646979895e-08,0.0,2.52982682148,
3.38469767566e-08,5.0,2.16499332445,
2.38188887599e-08,0.0,2.38728842727,
2.12342581675e-08,1027.0,2.63342972491,
1.16981593169e-05,5.0,2.06518516878,
6.1991450364e-08,0.0,2.27702922079,
2.32943297356e-08,0.0,2.42704653092,
3.50417606242e-08,0.0,2.15152045046,
2.78473996988e-08,2673.0,2.31273189516,
5.86675536085e-08,527.0,2.65252629972,
3.33411330981e-08,0.0,2.23024331352,
2.46912931542e-08,0.0,2.38728842727,
8.11769422455e-08,0.0,2.03016743129,
3.88513397384e-07,935.0,2.48406524746,
5.68741555582e-08,39.0,2.00859501229,
7.05224393864e-07,2.0,1.88490524799,
3.19599745843e-08,25.0,2.32264804666,
5.25035127924e-08,0.0,2.57889919775,
2.92750462143e-09,0.0,3.50506704877,
1.35244711074e-05,933.0,2.53139832584,
1.97372740174e-08,0.0,2.52929908695,
1.35503745681e-06,0.0,1.72254063204,
9.04444570838e-07,7.0,2.44500830569,
1.15210733887e-06,0.0,2.19404890963,
3.22607200732e-08,3921.0,2.58405627845,
2.8067880903e-08,0.0,2.29091431433,
